UID,Name,Age,Weight,Height,WR,Rc Injury,Nat,Division,Club,Wage,Asking Price,Expires,Position,Sec. Position,Starts,Mins,Pas %,Asts/90,xA/90,Pr passes/90,OP-KP/90,Ch C/90,OP-Cr %,OP-Crs C/90,Conv %,xG-OP,ShT/90,Gls/90,Shots Outside Box/90,NP-xG/90,Gl Mst,xA,Tck/90,Tck R,Clr/90,K Tck/90,K Hdrs/90,Aer A/90,Hdr %,Hdrs W/90,Blk/90,Poss Won/90,Poss Lost/90,Sprints/90,Drb/90,Dist/90,Pres C/90,Pres A/90,Svt,Svp,Svh,xGP/90,Con/90,xSv %,Sv %
18114977,Michel-Ange Balikwisha,32,69 kg,178 cm,,Tight groin,BEL,LaLiga EA SPORTS,Real Betis,"€3,839,000 p/a",-,30/6/2034,"AM (LC), ST (C)",AM (C),31,"2,617",87%,0.07,0.1,1.62,0.83,0.55,30%,0.14,16%,-1.48,0.55,0.21,0.38,0.26,0,2.92,1.69,68%,0.52,0,0,6.71,14%,0.96,0.14,5.06,9.42,5.67,1.99,12.8km,2.48,10.97,-,-,-,-,-,-,-
2002122830,Marcos Guayacán,24,70 kg,172 cm,,-,COL,Liga Portugal Bwin,Gil Vicente,"€290,000 p/a",-,30/6/2036,"AM (R), ST (C)",AM (R),11,"1,224",87%,0.07,0.13,0.44,0.59,0.15,30%,0.07,26%,0.08,0.88,0.37,0.66,0.25,0,1.78,1.25,77%,0.66,0,0,7.28,14%,1.03,0.15,3.09,6.91,8.09,0.59,12.7km,1.54,6.76,-,-,-,-,-,-,-
2002128072,Ezequiel Maza,24,71 kg,177 cm,,-,ARG,Liga Portugal Bwin,Vit. Setúbal,"€127,000 p/a",-,30/6/2035,"AM (LC), ST (C)",AM (L),33,"2,491",88%,0.22,0.17,1.66,0.87,0.36,19%,0.11,19%,0.18,0.72,0.22,0.43,0.21,0,4.79,1.81,77%,0.54,0.04,0,5.38,14%,0.76,0.11,3.65,8.78,4.99,1.55,12.7km,1.91,8.89,-,-,-,-,-,-,-
2002153927,Ádám Bárdosi,21,74 kg,178 cm,,-,HUN,Bundesliga,Augsburg,"€2,783,000 p/a",-,30/6/2037,ST (C),-,28,"2,326",87%,0.04,0.04,0.46,0.43,0.12,6%,0.04,32%,3.77,0.39,0.31,0.31,0.16,0,1.01,1.28,87%,0.35,0.04,0,10.6,14%,1.47,0.12,2.9,5.38,7.82,1.2,12.5km,1.43,6.42,-,-,-,-,-,-,-
27111934,Anders Dreyer,35,68 kg,174 cm,,-,DEN,Jupiler Pro League,RSC Anderlecht,"€711,000 p/a",-,30/6/2034,"M (RC), AM (RLC), ST (C)","M (RC), AM (LC)",23,"2,541",77%,0.11,0.15,2.69,0.64,0.18,14%,0.18,14%,1.51,0.6,0.21,0.43,0.13,0,4.2,1.66,85%,0.39,0.04,0,3.12,14%,0.43,0.28,4.96,9.39,8.15,0.5,8.0km,2.27,7.54,-,-,-,-,-,-,-
2000215378,Robin van Duiven,27,72 kg,177 cm,,-,NED,LaLiga EA SPORTS,Mallorca,"€1,259,000 p/a",-,30/6/2037,"AM (C), ST (C)",AM (C),34,"2,518",89%,0.14,0.1,1.32,0.79,0.29,6%,0.11,9%,-4.24,0.79,0.14,0.61,0.29,1,2.78,1.11,82%,0.25,0,0,7.61,14%,1.04,0.04,3.54,8.33,5.93,1.93,12.0km,1.68,8.36,-,-,-,-,-,-,-
2002102104,Manuel Portas,25,71 kg,176 cm,,-,ESP,Eredivisie,RKC Waalwijk,"€924,000 p/a",-,30/6/2033,"AM (RC), ST (C)",AM (RC),12,"1,024",92%,0.09,0.07,0.88,0.18,0.09,0%,0,20%,0.17,0.88,0.35,0.79,0.34,0,0.82,0.79,53%,0.35,0,0,6.5,14%,0.88,0.09,3.25,3.25,6.68,1.05,11.9km,1.23,5.01,-,-,-,-,-,-,-
49056366,Matthis Abline,30,70 kg,179 cm,,-,FRA,Bundesliga,Schalke 04,"€3,840,000 p/a",-,30/6/2035,ST (C),-,34,"3,007",86%,0.15,0.13,1.11,0.75,0.27,18%,0.21,19%,1.01,0.81,0.36,0.87,0.33,1,4.41,1.38,75%,0.21,0,0.03,9.4,13%,1.26,0.03,3.74,6.64,6.35,1.2,12.7km,1.83,7.66,-,-,-,-,-,-,-
2002133728,Jeet Padaruth,23,71 kg,173 cm,,-,ENG,English Premier League,Middlesbrough,"€2,893,000 p/a",-,30/6/2036,"AM (RLC), ST (C)",AM (RLC),9,929,83%,0.19,0.24,2.03,1.36,0.58,10%,0.58,-,-0.68,0.29,-,0.87,0.07,1,2.48,2.23,82%,1.07,0,0,2.91,13%,0.39,0.1,4.75,15.5,14.63,4.46,13.8km,3.39,13.76,-,-,-,-,-,-,-
2002124392,Álvaro Alonso,24,68 kg,173 cm,,-,ESP,LaLiga EA SPORTS,Athletic Bilbao,"€1,072,000 p/a",-,30/6/2036,"AM (LC), ST (C)",AM (L),5,540,84%,-,0.03,2.17,0.33,0.33,0%,0,7%,-0.75,0.5,0.17,1.17,0.29,0,0.17,1,86%,0.33,0,0,5,13%,0.67,-,3.5,9.5,5,1.5,13.3km,2.5,10.67,-,-,-,-,-,-,-
2002075228,Nico Valli,24,76 kg,179 cm,,-,ITA,Serie A,Hellas Verona,"€614,000 p/a",-,30/6/2034,"AM (RC), ST (C)",AM (C),12,"1,488",86%,-,0,1.21,0.06,-,2%,0.06,30%,1.57,0.48,0.18,0.24,0.09,0,0.05,2.36,85%,0.48,0,0,4.17,13%,0.54,0.12,4.84,8.53,9.37,1.94,12.7km,2.66,9.5,-,-,-,-,-,-,-
2000116586,Justin Diehl,28,57 kg,174 cm,,Pulled ankle ligaments,GHA,Serie A,Udinese,"€3,821,000 p/a",-,30/6/2035,"M (L), AM (RLC), ST (C)","M (L), AM (RC)",26,"2,333",85%,0.19,0.1,1.04,0.66,0.27,13%,0.12,18%,-1.11,0.81,0.31,0.85,0.35,0,2.54,1.7,81%,0.39,0,0,3.86,13%,0.5,0.08,3.9,10.15,5.36,2.85,12.5km,1.7,8.02,-,-,-,-,-,-,-
2002099573,Mohamed Skhiri,25,68 kg,174 cm,,-,TUN,Ligue 1 Uber Eats,Troyes,"€938,000 p/a",-,30/6/2034,"AM (RL), ST (C)",AM (RL),8,"1,033",89%,-,0.06,1.31,0.7,0.26,12%,0.09,14%,-0.84,0.61,0.17,0.44,0.25,0,0.68,3.05,95%,0.44,0.09,0.09,4.7,13%,0.61,0.17,5.84,10.02,8.89,2.96,13.5km,2.61,10.98,-,-,-,-,-,-,-
2000164651,Patrick Andre,24,73 kg,179 cm,,Tight thigh,FRA,Liga Portugal Bwin,Santa Clara,"€326,000 p/a",-,30/6/2036,"AM (RL), ST (C)",AM (RL),11,"1,452",86%,0.12,0.12,0.56,0.62,0.37,17%,0.25,18%,-0.45,0.62,0.25,0.68,0.23,0,1.96,1.43,88%,0.81,0,0,5.27,13%,0.68,0.06,3.53,8.43,5.21,2.29,12.3km,2.05,8.99,-,-,-,-,-,-,-
2000133631,Jorni Johnstone,21,66 kg,172 cm,,-,NED,Eredivisie,AZ,"€767,000 p/a",-,30/6/2035,"AM (RL), ST (C)",AM (L),7,810,90%,0.44,0.31,3.67,1.78,0.78,12%,0.89,9%,0.01,0.56,0.11,0.56,0.11,0,2.8,1.89,81%,0.78,0.11,0,4.44,13%,0.56,0.44,6.56,14.78,13.78,3.33,13.2km,3.33,13.78,-,-,-,-,-,-,-
37079279,Naci Ünüvar,29,60 kg,168 cm,,-,NED,Serie A,Hellas Verona,"€2,636,000 p/a",-,30/6/2035,"M (L), AM (LC), ST (C)",M (L),24,"2,058",83%,0.26,0.19,1.49,0.96,0.39,18%,0.44,11%,-1.57,0.92,0.17,1.01,0.14,0,4.24,2.27,85%,0.52,0.04,0,3.15,13%,0.39,0.13,4.64,11.81,9.27,1.92,12.6km,2.36,9.93,-,-,-,-,-,-,-
28106687,Eddie Nketiah,33,69 kg,175 cm,,-,ENG,Serie A,Roma,"€7,704,000 p/a",-,30/6/2033,"AM (RLC), ST (C)",AM (RLC),31,"2,550",88%,0.07,0.05,0.74,0.25,0.04,4%,0.04,31%,1.9,0.88,0.42,0.46,0.3,0,1.36,1.38,75%,0.42,0.04,0.04,7.13,12%,0.88,0.07,4.34,6.74,6.25,1.27,12.3km,2.19,8.93,-,-,-,-,-,-,-
2000050088,Gonzalo Morales,30,75 kg,178 cm,,-,ARG,English Premier League,Stoke,"€3,649,000 p/a",-,30/6/2033,"AM (RL), ST (C)",AM (RL),11,"1,373",81%,0.07,0.04,1.38,0.52,0.13,18%,0,5%,-3.67,0.52,0.07,0.52,0.31,0,0.58,1.97,86%,0.59,0,0,10.62,12%,1.31,0.33,4.2,8.72,8.85,1.11,13.3km,2.16,9.44,-,-,-,-,-,-,-
2000111335,Enrique Herrero,28,71 kg,174 cm,,-,ESP,LaLiga EA SPORTS,Mallorca,"€818,000 p/a",-,30/6/2037,"AM (RL), ST (C)",AM (RL),1,447,89%,0.2,0.11,1.01,1.01,0.2,11%,0,19%,-0.62,1.21,0.6,1.61,0.73,0,0.55,2.21,92%,0.4,0,0,8.26,12%,1.01,0.2,4.03,8.46,6.85,1.41,13.2km,2.21,8.86,-,-,-,-,-,-,-
2000074825,Youssoufa Moukoko,28,75 kg,179 cm,,-,GER,Bundesliga,RB Leipzig,"€8,437,000 p/a",-,30/6/2035,"AM (RL), ST (C)",AM (RL),40,"3,445",83%,0.1,0.07,0.5,0.42,0.13,21%,0.13,25%,2.36,0.91,0.44,0.81,0.3,0,2.65,0.84,84%,0.21,0,0.03,3.21,12%,0.39,0.05,2.43,7.37,4.86,1.02,11.9km,1.18,6.11,-,-,-,-,-,-,-
2000131021,Nikos Alibalis,25,75 kg,183 cm,,Tight calf,GRE,Ligue 1 Uber Eats,EA Guingamp,"€1,390,000 p/a",-,30/6/2035,"AM (R), ST (C)",AM (R),33,"2,795",87%,0.03,0.07,0.52,0.58,0.19,0%,0,32%,3.19,1.03,0.52,0.32,0.41,0,2.12,1.9,67%,0.58,0.03,0,10.88,12%,1.32,0.06,5.57,6.89,7.21,1.09,12.7km,2.9,12.56,-,-,-,-,-,-,-
91205613,Justin Njinmah,32,77 kg,179 cm,,-,NGA,Liga Portugal Bwin,Belenenses,"€743,000 p/a",€375K,30/6/2034,"AM (RLC), ST (C)",AM (LC),13,"1,161",87%,0.08,0.04,0.93,0.47,0.08,0%,0,19%,-0.51,0.62,0.31,0.39,0.35,1,0.52,1.71,81%,0.23,0,0,9.07,12%,1.09,-,4.19,5.19,5.12,1.71,12.2km,1.78,8.76,-,-,-,-,-,-,-
2002075375,Rustam Nesterenko,24,69 kg,173 cm,,-,GER,Bundesliga,VfL Wolfsburg,"€17,154,000 p/a",-,30/6/2036,"AM (C), ST (C)",-,36,"2,951",86%,0.12,0.13,1.19,0.91,0.64,20%,0.09,29%,4.1,0.7,0.46,0.61,0.33,1,4.39,0.95,65%,0.15,0.06,0,1.83,12%,0.21,0.12,3.08,7.08,7.62,1.62,13.2km,2.07,8.26,-,-,-,-,-,-,-
2002103835,Pablo Manzanares,24,70 kg,177 cm,,Tight calf,ESP,Eredivisie,FC Groningen,"€740,000 p/a",-,30/6/2036,"AM (RC), ST (C)",AM (RC),15,"1,322",83%,0.2,0.2,1.5,0.68,0.34,20%,0.27,16%,-0.71,1.16,0.41,1.29,0.46,0,2.97,1.16,63%,0.41,0,0.07,8.17,12%,0.95,-,4.02,9.19,5.79,1.57,12.0km,1.63,9.46,-,-,-,-,-,-,-
2002073337,Isidre,24,70 kg,176 cm,,-,ESP,LaLiga EA SPORTS,Girona,"€3,306,000 p/a",-,30/6/2036,"AM (RL), ST (C)",AM (RL),32,"2,825",86%,0.1,0.1,1.72,0.64,0.25,16%,0.22,24%,2.38,0.8,0.35,0.51,0.27,0,3.24,1.15,84%,0.73,0,0.03,3.03,12%,0.35,0.22,3.76,8.57,8.47,3.03,12.2km,1.66,5.22,-,-,-,-,-,-,-
13225025,Kelvin John,29,74 kg,175 cm,,-,TAN,Eredivisie,RKC Waalwijk,"€444,000 p/a",-,30/6/2034,"AM (R), ST (C)",AM (R),17,"1,388",88%,0.06,0.16,0.78,0.52,0.26,24%,0.19,29%,-0.12,0.52,0.32,0.52,0.28,0,2.46,1.69,84%,0.71,0.06,0,5.64,11%,0.65,0.13,3.11,6.87,6.35,1.04,12.0km,1.1,6.61,-,-,-,-,-,-,-
2002074644,Pablo Díaz,25,74 kg,179 cm,,Tight calf,ARG,Serie A,Sassuolo,"€808,000 p/a",-,31/12/2034,"M (L), AM (RC), ST (C)","M (L), AM (RC)",17,"1,544",87%,0.06,0.04,1.17,0.29,0.12,29%,0.12,26%,-0.38,0.64,0.29,0.41,0.22,0,0.68,1.52,67%,0.23,0,0,7.75,11%,0.87,0.23,3.85,7.11,5.65,0.99,12.4km,1.28,7.52,-,-,-,-,-,-,-
2002075440,Sidney Pires,25,68 kg,171 cm,,-,POR,Eredivisie,Ajax,"€3,584,000 p/a",-,30/6/2037,"AM (RLC), ST (C)",AM (RL),41,"3,472",86%,0.29,0.24,2.54,1.09,0.7,31%,0.16,15%,-1.42,1.19,0.31,1.09,0.25,1,9.13,1.24,77%,0.49,0,0.05,3.68,11%,0.41,0.13,3.08,9.77,4.95,1.53,12.8km,2.38,9.69,-,-,-,-,-,-,-
2002136179,Emiliano Giménez,23,70 kg,174 cm,,-,ARG,Serie A,Monza,"€4,051,000 p/a",-,30/6/2037,"AM (RC), ST (C)",AM (C),36,"2,916",86%,0.25,0.22,2.62,1.14,0.62,15%,0.28,9%,-1.98,0.52,0.12,0.65,0.18,1,7.12,2.07,71%,0.46,0.06,0.03,2.75,11%,0.31,0.06,5.83,13.52,10.06,2.81,12.7km,2.93,12.81,-,-,-,-,-,-,-
2002073135,Hugo Uriarte,24,73 kg,179 cm,,-,ESP,English Premier League,Liverpool,"€30,124,000 p/a",-,30/6/2037,"AM (RLC), ST (C)",AM (RLC),29,"2,378",86%,0.04,0.14,1.1,0.98,0.42,25%,0.19,27%,0.72,1.1,0.57,0.53,0.51,1,3.57,1.06,70%,0.34,0.04,0,3.37,11%,0.38,0.15,3.1,8.33,6.28,1.32,12.6km,1.93,6.47,-,-,-,-,-,-,-
2002144030,Kaidyn Wrightman,22,68 kg,172 cm,,-,ENG,English Premier League,Fulham,"€3,164,000 p/a",-,30/6/2036,"AM (RC), ST (C)",AM (RC),24,"2,283",86%,-,0.04,0.99,0.35,0.16,14%,0.08,19%,-0.77,0.39,0.16,0.24,0.19,0,1.1,1.14,74%,0.35,0.04,0,3.59,11%,0.39,0.24,2.33,5.6,5.99,1.02,12.5km,1.46,5.4,-,-,-,-,-,-,-
37065498,Zakaria Aboukhlal,33,71 kg,179 cm,,-,MAR,English Premier League,Burnley,"€3,213,000 p/a",-,30/6/2033,"AM (RLC), ST (C)",AM (C),11,988,85%,0.09,0.07,1.28,0.64,0.27,38%,0.18,23%,-0.16,0.55,0.27,0.46,0.14,0,0.72,2.82,91%,0.55,0,0,7.47,11%,0.82,0.46,5.74,9.11,10.93,1.73,13.3km,3.19,11.39,-,-,-,-,-,-,-
2002136783,Iván Salomón,22,72 kg,176 cm,,-,ARG,Ligue 1 Uber Eats,FCSM,"€666,000 p/a",-,30/6/2036,"AM (RLC), ST (C)",AM (RLC),31,"2,848",86%,0.16,0.17,2.12,1.07,0.32,16%,0.28,15%,0.4,0.79,0.25,0.92,0.24,0,5.37,1.93,85%,0.7,0.06,0.03,6.45,11%,0.7,0.22,5.59,11.06,13.21,2.21,13.2km,3.38,13.62,-,-,-,-,-,-,-
2000014559,Ernest Poku,29,68 kg,176 cm,,-,NED,Serie A,Palermo,"€730,000 p/a",-,30/6/2036,"AM (RL), ST (C)",-,8,"1,252",85%,0.07,0.06,1.73,0.58,0.07,12%,0.22,30%,2.59,0.79,0.43,0.5,0.25,0,0.84,1.29,82%,0.58,0.07,0,8.05,11%,0.86,0.36,5.89,9.49,9.49,2.01,13.0km,3.02,13.51,-,-,-,-,-,-,-
37079093,Soulyman Allouch,31,68 kg,174 cm,,-,MAR,Eredivisie,NAC Breda,"€373,000 p/a",-,30/6/2034,"M (L), AM (RLC), ST (C)","M (L), AM (C)",32,"2,700",87%,0.13,0.13,1.67,0.67,0.33,19%,0.3,35%,4.83,0.63,0.3,0.43,0.11,1,4.05,1.77,80%,0.9,0.1,0.03,5,11%,0.53,0.27,4.93,11.47,7.97,2.5,12.3km,2.1,9.9,-,-,-,-,-,-,-
2002075196,Sion Parsons,25,72 kg,177 cm,,-,WAL,English Premier League,West Ham,"€9,529,000 p/a",-,30/6/2036,"AM (R), ST (C)",AM (R),20,"1,938",85%,0.14,0.11,1.07,0.65,0.33,15%,0.14,13%,-1.19,1.02,0.23,0.98,0.29,0,2.41,1.07,82%,0.51,0,0,6.04,10%,0.6,0.23,3.72,8.59,6.41,1.9,12.9km,1.49,6.69,-,-,-,-,-,-,-
2000091991,David Stückler,29,74 kg,178 cm,,-,IRN,Liga Portugal Bwin,Vizela,"€296,000 p/a",-,30/6/2036,"AM (R), ST (C)",AM (R),21,"1,902",86%,0.05,0.1,0.62,0.52,0.33,27%,0.19,20%,-1.09,0.47,0.19,0.28,0.24,1,2.14,1.42,71%,0.43,0,0.09,7.71,10%,0.76,0.09,4.21,5.39,4.54,1.04,11.6km,0.99,6.86,-,-,-,-,-,-,-
2000080496,Garang Kuol,28,69 kg,177 cm,,-,AUS,Bundesliga,VfL Bochum,"€3,054,000 p/a",-,30/6/2036,"AM (RL), ST (C)",AM (L),30,"2,493",87%,0.14,0.1,0.94,0.69,0.29,14%,0.18,20%,0.1,0.83,0.29,0.54,0.29,0,2.69,2.06,77%,0.61,0.04,0,8.23,10%,0.79,0.25,5.27,10.22,7.8,2.56,12.9km,2.38,10.32,-,-,-,-,-,-,-
2002073185,Francisco Cuesta,24,72 kg,177 cm,,Tight hamstring,ESP,LaLiga EA SPORTS,Sevilla,"€3,218,000 p/a",-,30/6/2034,"AM (LC), ST (C)",AM (LC),34,"2,623",87%,0.03,0.06,1.06,0.69,0.21,4%,0.03,14%,-0.51,0.93,0.27,0.82,0.29,0,1.83,1.58,82%,0.31,0,0,6.79,10%,0.65,0.14,4.36,7.21,6.45,0.86,12.4km,2.2,9.57,-,-,-,-,-,-,-
2000036263,Figueiredo,31,69 kg,178 cm,,-,BRA,Ligue 1 Uber Eats,FC Lorient,"€605,000 p/a",-,31/12/2033,"D (R), AM (RL), ST (C)",D (R),25,"1,779",86%,0.05,0.08,1.21,0.46,0.2,0%,0,7%,-1.92,0.71,0.1,1.01,0.2,0,1.51,1.37,64%,0.3,0.05,0,7.44,10%,0.71,0.15,3.84,9.31,5.67,1.26,12.5km,2.18,9.76,-,-,-,-,-,-,-
2002075462,Henrik Shahinyan,24,72 kg,176 cm,,-,ARM,Ligue 1 Uber Eats,Rennes,"€1,914,000 p/a",-,30/6/2037,"AM (RC), ST (C)",AM (RC),34,"3,022",88%,0.06,0.07,0.45,0.51,0.18,25%,0.06,19%,-0.29,0.63,0.27,0.42,0.28,0,2.49,1.07,82%,0.3,0.03,0,3.45,9%,0.33,0.09,2.53,4.97,4.26,1.31,11.7km,1.34,5.27,-,-,-,-,-,-,-
75055397,Alexander Aravena,30,65 kg,174 cm,,Tight groin,CHI,LaLiga EA SPORTS,Villarreal,"€2,895,000 p/a",-,30/6/2035,"AM (RLC), ST (C)",AM (RLC),9,"1,255",88%,0.07,0.24,2.51,1.08,0.86,14%,0.29,24%,-0.81,0.72,0.29,0.43,0.29,0,3.31,1.65,72%,0.43,0,0,3.08,9%,0.29,-,5.02,13.55,10.97,2.51,13.7km,2.29,10.18,-,-,-,-,-,-,-
37055844,Donyell Malen,34,67 kg,176 cm,,-,NED,Bundesliga,VfB Stuttgart,"€4,358,000 p/a",-,30/6/2033,"AM (RLC), ST (C)",AM (LC),8,833,90%,0.32,0.21,2.48,0.86,0.22,10%,0.32,11%,-1.13,0.76,0.22,1.4,0.25,0,1.98,2.38,88%,0.22,0,0,5.83,9%,0.54,-,4.21,12.53,8.32,2.16,13.4km,3.24,10.91,-,-,-,-,-,-,-
2002099609,Fred Baranda,24,65 kg,162 cm,,-,POR,Liga Portugal Bwin,Farense,"€174,000 p/a",-,30/6/2037,"AM (RC), ST (C)",AM (R),5,941,85%,-,0.07,1.82,0.57,0.19,8%,0.1,23%,-0.61,0.38,0.29,0.57,0.27,0,0.77,1.53,84%,0.29,0,0,5.26,9%,0.48,0.29,3.54,9.47,5.16,1.43,13.4km,2.58,11.29,-,-,-,-,-,-,-
2000022363,Filippo Palazzino,29,66 kg,170 cm,,-,ITA,LaLiga EA SPORTS,Alavés,"€721,000 p/a",-,30/6/2036,"AM (RL), ST (C)",AM (L),33,"2,309",82%,0.08,0.13,2.69,0.86,0.55,9%,0.43,13%,0.07,0.31,0.12,0.43,0.08,1,3.45,2.65,79%,0.66,0.04,0,4.4,9%,0.39,0.43,6.55,14.97,14.15,2.65,13.9km,2.38,12.55,-,-,-,-,-,-,-
2002126855,Björn van der Weide,24,75 kg,179 cm,,-,NED,Eredivisie,NAC Breda,"€132,000 p/a",-,30/6/2036,"AM (L), ST (C)",AM (L),1,257,87%,-,0,1.05,0,-,0%,0,-,-0.54,0.35,-,0.35,0.19,0,0,1.4,80%,0.35,0,0,8.05,9%,0.7,-,3.15,5.95,6.3,1.4,13.6km,1.75,9.11,-,-,-,-,-,-,-
2002124203,Samuel González,23,70 kg,175 cm,,-,ESP,Bundesliga,VfB Stuttgart,"€2,418,000 p/a",-,30/6/2037,"AM (RL), ST (C)",AM (RL),33,"2,901",87%,0.09,0.16,2.61,0.9,0.47,15%,0.37,14%,-2.3,1.02,0.28,0.71,0.33,0,5.13,1.92,78%,0.62,0.03,0,5.03,9%,0.43,0.19,5.86,12.32,10.27,4.1,13.0km,2.73,10.39,-,-,-,-,-,-,-
2002072432,Sam Meynell,25,73 kg,179 cm,,Tight thigh,ENG,English Premier League,Aston Villa,"€5,498,000 p/a",-,30/6/2036,"AM (R), ST (C)",AM (R),31,"2,635",85%,0.1,0.11,1.23,1.02,0.31,20%,0.38,25%,4.41,1.13,0.55,0.89,0.4,0,3.32,2.15,79%,0.48,0.03,0,7.96,9%,0.68,0.1,5.33,8.64,9.26,2.56,13.4km,2.63,9.67,-,-,-,-,-,-,-
2002123936,Hristo Mindev,23,71 kg,175 cm,,-,BUL,Eredivisie,Ajax,"€5,446,000 p/a",-,30/6/2036,"AM (R), ST (C)",AM (R),36,"3,069",90%,0.09,0.17,1.29,0.97,0.5,33%,0.29,25%,4.45,1.2,0.56,0.85,0.43,0,5.7,1,72%,0.23,0,0,4.49,8%,0.38,0.12,3.4,7.86,4.57,1.26,12.1km,2.26,8.53,-,-,-,-,-,-,-
2002075153,Valerio Pugliese,24,70 kg,173 cm,,-,ITA,Serie A,A.C. Milan,"€3,660,000 p/a",-,30/6/2037,"AM (RLC), ST (C)",AM (RLC),18,"1,762",84%,0.1,0.12,1.33,0.66,0.36,26%,0.15,25%,0.67,0.82,0.41,0.72,0.37,0,2.43,0.87,85%,0.2,0,0,5.57,8%,0.46,0.1,3.01,8.07,6.23,1.38,12.5km,1.79,7.15,-,-,-,-,-,-,-
2002154226,Nick Atkinson,21,71 kg,177 cm,,-,AUS,English Premier League,Stoke,"€2,849,000 p/a",-,30/6/2037,"M (R), AM (RL), ST (C)","M (R), AM (L)",26,"2,368",81%,0.11,0.16,1.98,0.57,0.19,15%,0.19,11%,-0.06,0.65,0.15,0.99,0.15,0,4.19,2.51,84%,0.87,0.04,0,5.59,8%,0.46,0.42,5.62,13.57,11.33,2.13,13.5km,1.94,11.55,-,-,-,-,-,-,-
2002152566,José Romário,21,70 kg,173 cm,,-,BRA,Ligue 1 Uber Eats,OGC Nice,"€1,210,000 p/a",-,30/6/2037,"AM (C), ST (C)",AM (C),41,"3,462",89%,0.08,0.1,0.6,0.55,0.21,19%,0.08,25%,2.29,0.88,0.47,0.7,0.41,0,3.86,1.35,79%,0.18,0,0,3.59,8%,0.29,0.03,3.17,6.24,3.64,1.12,11.8km,1.66,7.33,-,-,-,-,-,-,-
2000116171,Ahmet Yaman,24,67 kg,174 cm,,-,NED,Eredivisie,Vitesse,"€357,000 p/a",€725K,30/6/2035,"AM (RC), ST (C)",AM (RC),5,431,91%,0.21,0.24,0.63,0.84,0.63,17%,0.21,33%,-0.89,0.84,0.63,0.21,0.81,0,1.14,0.84,80%,0.42,0,0,7.94,8%,0.63,0.21,3.55,5.64,5.01,1.67,12.0km,1.04,5.64,-,-,-,-,-,-,-
14183207,Julián Álvarez,33,69 kg,170 cm,,Tight groin,ARG,Serie A,A.C. Milan,"€9,877,000 p/a",-,30/6/2034,"AM (RLC), ST (C)",AM (RLC),43,"3,490",83%,0.28,0.26,0.57,0.85,0.52,25%,0.34,16%,1.57,0.83,0.31,1.01,0.27,0,10.25,1.08,79%,0.34,0.03,0,4.93,8%,0.39,-,2.53,9.03,5.42,0.85,12.3km,1.88,7.58,-,-,-,-,-,-,-
2002119852,João Vitor,24,71 kg,175 cm,,Pulled groin,BRA,English Premier League,Tottenham,"€20,720,000 p/a",-,30/6/2037,"AM (R), ST (C)",AM (R),37,"3,175",83%,0.14,0.17,0.65,0.88,0.45,14%,0.14,26%,4.12,1.9,0.79,1.28,0.52,0,5.87,0.91,74%,0.14,0.03,0.03,4,8%,0.31,0.14,2.78,7.51,5.07,1.56,12.2km,1.5,5.81,-,-,-,-,-,-,-
2002120037,Júlio César,24,71 kg,176 cm,,-,BRA,Bundesliga,Leverkusen,"€6,267,000 p/a",-,30/6/2036,"M/AM (L), ST (C)",M (L),42,"3,130",86%,0.12,0.19,2.62,1.5,0.58,22%,0.72,13%,-0.45,0.63,0.17,0.6,0.19,0,6.7,2.33,82%,0.86,0,0,2.62,8%,0.2,0.26,7.07,15.12,12.85,4.14,12.9km,3.34,12.28,-,-,-,-,-,-,-
2000059067,Jeremías Pérez Tica,30,76 kg,169 cm,,-,ARG,Liga Portugal Bwin,Portimonense,"€179,000 p/a",-,30/6/2035,ST (C),-,10,930,88%,0.1,0.08,0.48,0.77,0.19,14%,0.1,12%,-1.29,0.87,0.19,0.29,0.32,0,0.84,1.45,79%,0.29,0,0,3.87,8%,0.29,0.1,3.58,6.29,4.74,0.77,12.4km,1.35,8.42,-,-,-,-,-,-,-
2002154134,Yoann Berger,20,63 kg,163 cm,,-,FRA,Ligue 1 Uber Eats,FCSM,"€304,000 p/a",-,30/6/2035,"M (R), AM (C), ST (C)",M (R),31,"2,513",83%,0.07,0.16,1.65,1,0.43,21%,0.21,9%,-3.61,1.18,0.25,1.97,0.38,0,4.37,1.07,83%,0.21,0,0,6.41,7%,0.47,0.18,3.8,8.09,6.52,0.64,12.6km,1.68,8.38,-,-,-,-,-,-,-
2002136273,Lucca Vélez,22,72 kg,175 cm,,Hamstring strain,ARG,Liga Portugal Bwin,Vit. Setúbal,"€166,000 p/a",-,30/6/2035,"M/AM (C), ST (C)",M (C),41,"3,422",88%,0.08,0.08,0.87,0.63,0.24,14%,0.11,24%,-0.68,0.55,0.32,0.45,0.33,1,3.12,1.16,70%,0.29,0.03,0,5.84,7%,0.42,0.21,3.34,6.84,4.92,1.08,12.0km,1.84,8.52,-,-,-,-,-,-,-
2002135160,Esteban Gómez,23,64 kg,167 cm,,-,ESP,English Premier League,Cardiff,"€6,769,000 p/a",-,30/6/2036,"AM (RLC), ST (C)",AM (R),34,"2,909",80%,0.15,0.12,2.1,0.84,0.31,17%,0.34,12%,-0.54,0.84,0.28,1.33,0.3,0,3.98,2.41,78%,0.43,0,0,7.39,7%,0.53,0.28,6.59,12.34,10.61,3.09,13.6km,3.16,13.4,-,-,-,-,-,-,-
