UID,Name,Age,Weight,Height,WR,Rc Injury,Nat,Division,Club,Wage,Asking Price,Expires,Position,Sec. Position,Starts,Mins,Pas %,Asts/90,xA/90,Pr passes/90,OP-KP/90,Ch C/90,OP-Cr %,OP-Crs C/90,Conv %,xG-OP,ShT/90,Gls/90,Shots Outside Box/90,NP-xG/90,Gl Mst,xA,Tck/90,Tck R,Clr/90,K Tck/90,K Hdrs/90,Aer A/90,Hdr %,Hdrs W/90,Blk/90,Poss Won/90,Poss Lost/90,Sprints/90,Drb/90,Dist/90,Pres C/90,Pres A/90,Svt,Svp,Svh,xGP/90,Con/90,xSv %,Sv %
2000294104,Riley Rosada,25,86 kg,193 cm,,-,FRA,Ligue 1 Uber Eats,Montpellier,"€547,000 p/a",-,30/6/2034,D (LC),D (C),14,"1,273",84%,-,0.04,5.44,0.57,-,11%,0.14,10%,0.09,0.21,0.07,0.21,0.06,0,0.52,3.53,85%,2.19,0.07,0.99,5.73,75%,4.31,0.99,12.02,9.26,7.99,0.71,13.1km,1.98,7.71,-,-,-,-,-,-,-
2002152676,José,22,65 kg,166 cm,,-,BRA,Campeonato Brasileiro Série A,Botafogo,"€291,000 p/a",-,31/12/2034,"D (RL), WB (L), M (C)","WB (L), M (C)",2,444,91%,-,0.08,9.73,1.01,0.2,50%,0.2,-,0,-,-,0,0,0,0.4,2.43,92%,0.81,0,0,2.43,25%,0.61,0.41,9.12,6.89,13.38,1.42,12.6km,2.03,6.69,-,-,-,-,-,-,-
2002134433,Manex Álvarez,22,75 kg,181 cm,,-,ESP,LaLiga EA SPORTS,Real Sociedad,"€994,000 p/a",-,30/6/2034,"AM (RL), ST (C)",AM (RL),3,315,87%,0.29,0.55,3.71,2.29,1.14,25%,0.57,10%,-0.49,1.43,0.29,0.86,0.43,0,1.91,2.57,90%,0,0,0,2.29,25%,0.57,-,6,12.29,9.43,3.14,12.6km,2.57,8,-,-,-,-,-,-,-
2000273074,Berkay Güngör,27,72 kg,178 cm,,-,TUR,Eredivisie,NAC Breda,"€162,000 p/a",-,30/6/2033,"M (L), AM (RL), ST (C)","M (L), ST (C)",2,206,76%,-,0,3.06,0,-,9%,0.44,29%,0.96,1.31,0.87,0.87,0.45,0,0,2.18,83%,1.75,0,0,6.12,7%,0.44,-,6.12,18.35,16.6,3.5,13.8km,5.24,16.17,-,-,-,-,-,-,-
2000144473,Durmuş Serbest,25,87 kg,193 cm,,-,TUR,Bundesliga,Paderborn,"€761,000 p/a",-,30/6/2034,D (LC),D (C),19,"1,374",82%,-,0.06,3.86,0.66,0.26,15%,0.26,-,-0.28,0,-,0.13,0.02,0,0.86,2.88,75%,2.75,0.2,1.97,8.25,79%,6.48,1.24,11.99,9.69,12.31,0.46,12.4km,2.23,9.04,-,-,-,-,-,-,-
2002133556,Donald Ngala,22,74 kg,179 cm,,-,GER,Bundesliga,Hertha BSC,"€873,000 p/a",-,30/6/2037,M/AM (R),-,2,266,83%,1.02,0.57,4.74,3.05,1.35,14%,1.35,-,-0.45,0.34,-,0.34,0.15,0,1.68,1.69,100%,1.02,0,0,4.74,14%,0.68,0.68,8.46,17.26,15.23,4.74,15.2km,2.71,11.5,-,-,-,-,-,-,-
27142054,Amos Asare,25,82 kg,185 cm,,-,GHA,Eredivisie,RKC Waalwijk,"€366,000 p/a",-,30/6/2034,"D (RC), WB (R)","D (C), WB (R)",7,981,76%,-,0.02,4.4,0.37,-,10%,0.09,8%,0.08,0.37,0.09,0.28,0.08,0,0.26,2.94,74%,2.2,0.28,1.1,7.43,78%,5.78,0.37,10.92,12.66,9.17,0.46,12.9km,2.11,8.07,-,-,-,-,-,-,-
2000164651,Patrick Andre,24,73 kg,179 cm,,Tight thigh,FRA,Liga Portugal Bwin,Santa Clara,"€326,000 p/a",-,30/6/2036,"AM (RL), ST (C)",AM (RL),11,"1,452",86%,0.12,0.12,0.56,0.62,0.37,17%,0.25,18%,-0.45,0.62,0.25,0.68,0.23,0,1.96,1.43,88%,0.81,0,0,5.27,13%,0.68,0.06,3.53,8.43,5.21,2.29,12.3km,2.05,8.99,-,-,-,-,-,-,-
2002127458,Tomás Maidana,23,73 kg,178 cm,,-,ARG,Argentine Primera División,Belgrano,"€120,000 p/a",-,31/12/2035,"D (RLC), AM (R)","D (RL), AM (R)",20,"1,717",94%,-,0.01,5.82,0.16,-,33%,0.05,-,-0.18,0.05,-,0.1,0.01,0,0.17,1.78,68%,2.25,0.31,0.16,2.94,52%,1.52,0.42,9.38,5.35,3.35,0.31,11.8km,1.94,6.34,-,-,-,-,-,-,-
2002133867,Cristiano Sinisgallo,22,71 kg,176 cm,,-,ITA,Serie A,Empoli,"€660,000 p/a",-,30/6/2036,"DM, M/AM (L)","DM, AM (L)",3,362,82%,-,0.22,2.49,0.5,0.5,8%,0.25,29%,1.35,1.24,0.5,1.24,0.16,0,0.9,2.73,79%,2.24,0,0.25,3.73,33%,1.24,0.5,9.7,13.43,15.17,2.73,14.2km,2.49,13.43,-,-,-,-,-,-,-
2000272202,Henrique,26,76 kg,181 cm,,-,BRA,Liga Portugal Bwin,Belenenses,"€576,000 p/a",-,31/12/2033,"AM (RL), ST (C)",AM (L),27,"1,938",83%,0.05,0.12,1.81,0.74,0.51,17%,0.23,7%,-0.74,0.65,0.09,0.65,0.13,0,2.54,1.95,81%,0.84,0,0.14,6.46,45%,2.93,0.33,5.9,11.66,8.31,2.93,12.7km,3.3,15.6,-,-,-,-,-,-,-
2002144092,Ensar Sönmez,22,78 kg,183 cm,,-,TUR,Bundesliga,VfB Stuttgart,"€956,000 p/a",-,30/6/2037,D (RC),D (R),10,890,90%,-,0,4.85,0.1,-,-,0,-,-0.13,0,-,0.1,0.01,1,0.03,1.92,76%,1.42,0.2,0.71,5.97,69%,4.15,0.71,10.42,7.18,3.64,0.1,11.3km,1.31,3.64,-,-,-,-,-,-,-
2000200414,Genaro Bracamonte,30,71 kg,182 cm,,-,ARG,Liga Portugal Bwin,Vit. Setúbal,"€238,000 p/a",-,30/6/2035,"M/AM (R), ST (C)",M (R),10,"1,522",87%,0.12,0.07,1.6,0.59,0.24,30%,0.06,15%,0.28,0.77,0.24,0.53,0.22,0,1.25,2.25,83%,0.47,0.06,0,6.68,37%,2.48,0.18,4.67,7.75,5.8,1.54,12.3km,1.89,8.75,-,-,-,-,-,-,-
2000300041,Facundo Guch,26,66 kg,173 cm,,-,ARG,Argentine Primera División,Def. de Belgrano,"€61,000 p/a",-,31/12/2035,"AM (C), ST (C)",-,22,"1,778",87%,0.15,0.1,1.32,0.81,0.3,20%,0.1,16%,-1.55,0.86,0.3,0.66,0.38,0,2.05,1.27,76%,0.3,0.05,0.05,4.71,24%,1.11,0.1,3.9,8.2,3.49,1.37,11.7km,2.08,8.86,-,-,-,-,-,-,-
2002125112,Olufemi Offor,23,81 kg,188 cm,,-,GER,Bundesliga,Paderborn,"€621,000 p/a",-,30/6/2036,D/M (C),M (C),36,"3,182",81%,-,0.02,2.72,0.08,-,14%,0.03,-,-0.37,0.06,-,0,0.01,1,0.65,1.64,78%,2.12,0.54,0.79,6.25,60%,3.76,0.76,8.23,8.06,5.74,0.17,11.4km,1.24,3.85,-,-,-,-,-,-,-
2002124909,Luca Esnault,23,88 kg,196 cm,,-,FRA,Ligue 1 Uber Eats,Rennes,"€596,000 p/a",-,30/6/2037,D (RC),D (C),3,284,91%,-,0,8.56,0,-,-,0,-,-0.11,0.32,-,0,0.03,0,0,3.8,80%,2.85,0.32,1.27,5.07,75%,3.8,0.32,9.51,7.92,7.29,-,13.6km,1.58,9.19,-,-,-,-,-,-,-
2000250711,Ánderson Salazar,27,74 kg,179 cm,,-,COL,Argentine Primera División,San Lorenzo,"€273,000 p/a",€275K,31/12/2034,"AM (R), ST (C)",AM (R),4,554,85%,-,0.16,1.14,1.14,0.32,6%,0.32,50%,2.9,1.46,0.97,0.49,0.5,0,1.01,0.65,40%,0.49,0,0,6.01,22%,1.3,0.32,3.57,12.35,6.82,1.46,13.2km,2.11,8.12,-,-,-,-,-,-,-
2002120507,Jorge Alberto,25,80 kg,184 cm,,-,BRA,Campeonato Brasileiro Série A,Mirassol,"€177,000 p/a",-,31/12/2035,"D (RC), DM","D (R), DM",14,"1,070",92%,-,0.02,6.64,0.34,-,0%,0,-,-0.23,0,-,0.08,0.02,0,0.25,1.09,81%,1.51,0.42,0.76,6.98,64%,4.46,0.25,11.36,6.31,4.71,0.17,11.2km,1.01,3.95,-,-,-,-,-,-,-
2002120675,Kaká,24,69 kg,173 cm,,-,BRA,Campeonato Brasileiro Série A,Náutico,"€304,000 p/a",-,31/12/2035,"D (RL), WB/AM (R)","D (L), WB/AM (R)",4,482,82%,0.19,0.18,4.29,0.75,0.56,22%,0.75,-,-0.17,0.19,-,0.93,0.03,0,0.95,2.61,93%,2.43,0,0.37,4.67,40%,1.87,0.93,9.15,12.14,11.02,2.43,12.7km,1.87,8.4,-,-,-,-,-,-,-
2002074584,Román Suárez,25,76 kg,180 cm,,-,ARG,Argentine Primera División,Instituto,"€122,000 p/a",-,31/12/2035,"D (LC), DM, M (C)","D (L), DM, M (C)",19,"1,726",93%,-,0.06,4.85,0.26,-,100%,0.05,-,-0.98,0.1,-,0,0.05,0,1.12,1.15,73%,1.41,0.31,0.68,5.06,52%,2.61,1.36,11.78,4.9,3.34,-,11.1km,1.51,6.15,-,-,-,-,-,-,-
2002073161,Mikel Uranga,24,69 kg,176 cm,,Tight thigh,ESP,LaLiga EA SPORTS,Athletic Bilbao,"€1,075,000 p/a",€350K,30/6/2035,"M (R), AM (RC), ST (C)","M (R), AM (RC)",3,410,82%,-,0.03,1.32,0.44,-,0%,0,-,-0.13,0,-,0.44,0.03,0,0.12,1.32,100%,0.66,0,0,8.34,3%,0.22,-,3.51,7.9,3.95,1.32,12.2km,1.1,4.61,-,-,-,-,-,-,-
2000141874,Christian Ordoñez,28,70 kg,179 cm,,-,ARG,Argentine Primera División,Unión (SF),"€286,000 p/a",-,31/12/2034,"DM, M (C)",DM,7,989,89%,0.09,0.13,7.74,0.91,0.64,15%,0.09,18%,0.05,0.36,0.27,0.91,0.12,0,1.4,1.64,60%,1.37,0,0,2.91,44%,1.27,0.73,8.92,9.1,10.83,2.09,14.0km,3,14.92,-,-,-,-,-,-,-
2002120298,Erinaldo,24,62 kg,166 cm,,-,BRA,Liga Portugal Bwin,Estrela,"€144,000 p/a",-,31/12/2035,"M (L), AM (LC)","M (L), AM (C)",7,663,84%,-,0.01,1.9,0.14,-,13%,0.27,-,-0.67,0.14,-,0.14,0.09,1,0.1,3.67,84%,1.36,0,0,1.49,18%,0.27,0.14,7.19,14.66,9.5,4.48,12.9km,3.94,16.02,-,-,-,-,-,-,-
2002075326,Emanuel Silva,25,82 kg,184 cm,,-,POR,Liga Portugal Bwin,S.C. Braga,"€104,000 p/a",-,30/6/2033,"D (RC), DM","D (R), DM",29,"2,764",92%,0.03,0.02,4.14,0.42,0.03,0%,0,-,-0.29,0.1,-,0.03,0.01,1,0.62,1.01,70%,1.6,0.13,0.26,4.4,51%,2.25,0.55,8.34,5.14,5.14,0.13,11.8km,1.5,4.36,-,-,-,-,-,-,-
2002172940,Aitor Domínguez,18,76 kg,186 cm,,-,ESP,LaLiga EA SPORTS,Athletic Bilbao,"€713,000 p/a",-,30/6/2037,"M (C), AM (LC)",AM (L),7,962,87%,0.28,0.26,4.12,1.59,0.56,18%,0.47,3%,-2.45,1.22,0.09,1.87,0.32,0,2.83,1.03,58%,0.47,0,0.09,5.24,41%,2.15,0.28,5.99,12.44,10.2,1.5,14.2km,2.53,12.44,-,-,-,-,-,-,-
2002144924,Richie Boks,21,82 kg,186 cm,,-,NED,Eredivisie,Feyenoord,"€460,000 p/a",-,30/6/2037,D (LC),D (L),17,"1,925",94%,-,0.06,5.7,0.23,-,0%,0,29%,1.06,0.19,0.09,0.09,0.04,1,1.29,1.17,86%,0.94,0.23,0.65,6.31,70%,4.39,0.23,12.48,5.84,5.94,0.37,11.8km,1.5,4.07,-,-,-,-,-,-,-
2002143181,Paulo,20,73 kg,178 cm,,-,BRA,Serie A,Napoli,"€1,639,000 p/a",-,30/6/2037,"DM, M/AM (C)",M/AM (C),9,"1,183",92%,0.15,0.11,4.49,0.84,0.23,33%,0.08,-,-0.79,0.08,-,0.68,0.06,1,1.45,1.52,63%,0.84,0,0,1.75,17%,0.3,0.38,5.33,5.86,7.15,0.38,13.1km,3.04,9.81,-,-,-,-,-,-,-
2002072368,Samed Yaman,24,82 kg,186 cm,,-,TUR,Eredivisie,NAC Breda,"€331,000 p/a",-,30/6/2036,"D (C), DM, M (C)","DM, M (C)",5,527,79%,-,0,1.02,0,-,-,0,-,0,-,-,0,0,0,0,1.37,62%,3.42,0.34,1.37,5.29,71%,3.76,0.85,9.05,7.86,4.44,-,11.7km,1.02,5.46,-,-,-,-,-,-,-
2002154676,Javier,20,82 kg,186 cm,,-,ESP,Liga Portugal Bwin,Famalicão,"€1,231,000 p/a",-,30/6/2034,"AM (C), ST (C)",AM (C),22,"1,650",85%,0.05,0.04,0.65,0.44,0.16,7%,0,15%,-1.11,0.65,0.22,0.44,0.28,0,0.82,0.82,65%,0.27,0,0.16,4.25,49%,2.07,0.05,2.84,6.22,3.55,0.38,11.7km,1.64,5.78,-,-,-,-,-,-,-
2002072879,Phillip Fürst,25,82 kg,188 cm,,-,AUT,Eredivisie,FC Utrecht,"€1,171,000 p/a",€1.3M,30/6/2035,"D (RC), M (C)","D (R), M (C)",2,296,84%,-,0,3.65,0,-,0%,0,-,0,-,-,0,0,0,0,0.61,100%,1.52,0,0.3,3.95,38%,1.52,0.3,6.39,7.6,3.65,-,11.7km,1.22,3.65,-,-,-,-,-,-,-
2002123254,Justus Dreyer,23,68 kg,171 cm,,-,GER,Bundesliga,Paderborn,"€979,000 p/a",-,30/6/2035,D/M (R),M (R),4,344,82%,-,0,5.23,0,-,0%,0,-,-0.06,0,-,0.26,0.02,1,0,2.62,71%,2.62,0,0,2.62,10%,0.26,0.52,13.6,11.51,18.58,0.52,13.3km,4.45,9.42,-,-,-,-,-,-,-
2002146951,Juan Carlos Lemos,21,64 kg,167 cm,,-,ARG,Argentine Primera División,Banfield,"€128,000 p/a",-,31/12/2036,"DM, M/AM (C)","DM, AM (C)",11,"1,155",89%,0.55,0.16,10.52,1.4,0.31,0%,0,-,-1.22,0.16,-,0.86,0.1,0,2.06,2.1,82%,0.78,0.08,0,2.65,29%,0.78,0.39,6.86,9.97,4.36,0.62,12.9km,2.96,10.91,-,-,-,-,-,-,-
2000163512,Baba,27,68 kg,177 cm,,-,SEN,Serie A,Palermo,"€685,000 p/a",-,30/6/2035,M/AM (RL),"M (RL), AM (L)",3,432,78%,-,0.12,2.5,1.25,0.21,19%,0.62,13%,-0.07,1.04,0.21,0.83,0.22,0,0.59,2.08,83%,1.25,0,0,5.83,4%,0.21,0.62,7.29,13.33,10,3.12,13.6km,2.5,12.71,-,-,-,-,-,-,-
2002101752,Javier Iruskieta,24,71 kg,178 cm,,-,ESP,Liga Portugal Bwin,Estrela,"€278,000 p/a",-,30/6/2035,D/WB/M/AM (L),WB/M/AM (L),2,257,94%,1.05,0.46,5.25,1.75,1.05,33%,0.7,-,-0.06,0,-,0.35,0.02,0,1.3,4.9,100%,1.05,0,0.35,3.85,45%,1.75,0.35,10.16,6.3,14.01,1.4,13.4km,1.75,12.96,-,-,-,-,-,-,-
2000197005,Victão,29,83 kg,187 cm,,-,BRA,Eredivisie,FC Twente,"€398,000 p/a",-,30/6/2034,D (C),-,12,"1,208",84%,-,0.05,3.65,0.45,0.15,-,0,-,-0.23,0.15,-,0,0.02,2,0.64,1.19,59%,2.31,0.52,0.82,5.74,74%,4.25,0.89,12.96,8.64,3.2,-,11.5km,1.27,5.36,-,-,-,-,-,-,-
2002104448,Eloi,25,77 kg,181 cm,,-,ESP,Ligue 1 Uber Eats,FCSM,"€323,000 p/a",-,30/6/2034,"DM, M (C)",-,-,816,84%,0.55,0.15,4.08,1.54,0.44,14%,0.11,14%,0.66,0.88,0.22,0.88,0.15,0,1.32,2.32,75%,0.55,0.11,0,6.62,52%,3.42,0.33,10.04,9.82,17.65,0.77,14.2km,3.2,12.46,-,-,-,-,-,-,-
2002074303,José Valdez,24,70 kg,176 cm,,-,ARG,Argentine Primera División,Colón,"€81,500 p/a",-,31/12/2034,"AM (R), ST (C)",-,-,254,88%,-,0.12,1.42,1.06,0.71,0%,0,13%,-0.96,1.42,0.35,0.71,0.69,0,0.33,1.77,83%,0.71,0,0,6.02,12%,0.71,-,4.61,8.5,5.31,0.71,12.9km,2.13,7.44,-,-,-,-,-,-,-
2002074068,Marcos Rivero,25,80 kg,189 cm,,-,URU,Argentine Primera División,Atl. Tucumán,"€181,000 p/a",-,31/12/2034,"M (L), AM (LC), ST (C)","M (L), AM (C), ST (C)",1,212,85%,0.42,0.07,6.79,0.85,-,18%,0.85,-,-0.06,0.42,-,0.42,0.03,0,0.16,2.55,75%,0,0.42,1.7,6.79,75%,5.09,1.27,7.22,11.89,10.61,7.22,14.9km,4.67,11.89,-,-,-,-,-,-,-
2000048960,Sammy Braybrooke,29,66 kg,171 cm,,-,ENG,English Premier League,Middlesbrough,"€1,348,000 p/a",-,30/6/2036,"DM, M/AM (C)",AM (C),3,322,84%,-,0.11,4.75,1.96,-,0%,0,25%,0.02,0.84,0.28,0.28,0.27,0,0.38,1.12,67%,0.56,0,0,1.68,17%,0.28,0.56,6.43,9.78,10.9,0.84,14.2km,3.35,10.62,-,-,-,-,-,-,-
14241670,Nicolás Ferrari,20,68 kg,176 cm,,-,ARG,Argentine Primera División,River Plate,"€363,000 p/a",-,31/12/2035,AM (RL),AM (R),6,570,89%,0.32,0.32,3.63,2.05,1.11,9%,0.47,43%,1.59,0.95,0.47,0.32,0.22,0,2.03,1.89,86%,0.32,0,0,3.32,14%,0.47,0.16,5.37,11.21,13.42,5.37,13.5km,1.89,12,-,-,-,-,-,-,-
2002156353,Francisco Villalba,20,62 kg,163 cm,,-,ARG,Argentine Primera División,Independiente,"€150,000 p/a",-,31/12/2035,D/M/AM (R),M/AM (R),2,315,89%,-,0.06,6.86,0.57,0.29,9%,0.86,-,-0.13,0.29,-,0.29,0.04,0,0.2,2.29,67%,1.14,0.29,0.57,2,57%,1.14,0.29,10.86,16.86,14,4,13.7km,0.86,6,-,-,-,-,-,-,-
2000125837,Maximilian Laessig,24,77 kg,183 cm,,-,GER,Eredivisie,NAC Breda,"€391,000 p/a",€1.6M,30/6/2037,D (RC),D (R),34,"3,060",89%,-,0.02,3.5,0.18,0.06,100%,0.03,10%,0.12,0.15,0.03,0.06,0.03,2,0.84,1.79,86%,2.85,0.44,0.74,4.44,67%,2.97,0.65,7.82,7.32,2.56,0.03,11.0km,1.18,3.76,-,-,-,-,-,-,-
2000035407,Lorenzo Luna,29,79 kg,187 cm,,-,ARG,Argentine Primera División,All Boys,"€162,000 p/a",-,31/12/2035,D (RC),D (R),9,882,91%,-,0.03,5.51,0.2,-,-,0,-,0,0.1,-,0,0,0,0.32,2.14,78%,1.94,0.41,0.71,3.27,75%,2.45,0.61,10.2,7.55,1.73,0.2,11.2km,1.84,6.63,-,-,-,-,-,-,-
2000258323,Pablo Torres,19,72 kg,180 cm,,-,ARG,Argentine Primera División,River Plate,"€321,000 p/a",-,31/12/2036,"AM (LC), ST (C)",AM (LC),4,465,83%,-,0.24,1.16,1.16,0.58,21%,0.19,13%,-0.65,1.35,0.39,1.35,0.51,0,1.24,0.58,50%,0.39,0,0,4.06,24%,0.97,-,4.06,10.06,5.23,1.35,12.9km,1.35,6.19,-,-,-,-,-,-,-
2002124448,Gennaro Airoldi,24,69 kg,172 cm,,-,ITA,Serie A,Ascoli,"€347,000 p/a",-,30/6/2035,D/WB (L),-,4,636,87%,0.14,0.21,6.23,1.42,0.71,29%,0.57,-,-0.06,0,-,0.14,0.01,0,1.49,3.68,81%,2.55,0.28,0.28,2.69,58%,1.56,0.57,10.75,10.61,9.06,0.85,13.6km,4.53,14.86,-,-,-,-,-,-,-
2000292272,Nahuel Flamenco,26,78 kg,179 cm,,-,ARG,Argentine Primera División,Def. de Belgrano,"€87,000 p/a",-,31/12/2034,"DM, M (C)",M (C),14,883,91%,0.2,0.14,4.48,1.33,0.31,67%,0.2,29%,0.86,0.2,0.2,0.41,0.12,0,1.37,2.34,79%,0.71,0.2,0,1.83,17%,0.31,0.2,7.13,8.15,10.29,0.2,12.8km,3.47,13.35,-,-,-,-,-,-,-
2000275045,Nassim El Harmouz,25,61 kg,164 cm,,-,NED,Eredivisie,Go Ahead Eagles,"€129,000 p/a",-,30/6/2035,"DM, M/AM (C)","DM, AM (C)",34,"2,294",90%,-,0.1,4.32,0.82,0.2,21%,0.12,15%,0.43,0.16,0.08,0.27,0.06,0,2.47,1.57,70%,0.71,0,0,1.33,18%,0.24,0.16,6.67,8.47,6.67,1.45,12.5km,4.16,14.87,-,-,-,-,-,-,-
2002075295,Alessandro Losa,25,84 kg,187 cm,,-,ITA,Serie A,Fiorentina,"€1,545,000 p/a",€28K,30/6/2033,M (C),-,5,553,89%,-,0.04,4.23,0.49,-,-,0,-,-0.16,0.16,-,0.65,0.03,0,0.24,3.09,70%,0.81,0,0.33,4.56,57%,2.6,0.49,10.09,7.65,9.28,0.49,13.4km,2.6,11.23,-,-,-,-,-,-,-
2002103970,Prince Winklaar,25,82 kg,186 cm,,-,CUW,Eredivisie,RKC Waalwijk,"€113,000 p/a",-,30/6/2035,D (C),-,29,"2,473",90%,-,0.01,2.47,0.44,0.11,0%,0,7%,-0.39,0.29,0.04,0,0.05,1,0.36,1.42,80%,1.67,0.44,0.84,5.75,58%,3.35,0.58,7.13,5.68,3.35,0.07,10.8km,0.73,3.13,-,-,-,-,-,-,-
2002123178,Guénaël Rodier,24,80 kg,185 cm,,-,FRA,Liga Portugal Bwin,S.C. Braga,"€185,000 p/a",-,30/6/2033,D/WB/AM (L),D/AM (L),1,629,82%,-,0.18,7.44,1.57,1.14,27%,0.57,8%,0.31,0.72,0.14,1,0.1,0,1.26,4.01,90%,1.72,0.14,0.86,6.72,74%,5.01,0.86,15.74,12.88,12.02,3.15,13.6km,2.43,9.44,-,-,-,-,-,-,-
2002125031,Laurin Fensel,24,82 kg,188 cm,,-,GER,Liga Portugal Bwin,Vizela,"€299,000 p/a",-,30/6/2036,"D (RC), WB (R)","D (C), WB (R)",30,"2,516",86%,0.07,0.07,4.61,0.57,0.18,15%,0.54,15%,0.45,0.25,0.07,0.07,0.06,0,1.86,3.08,80%,2.29,0.25,0.86,5.29,72%,3.79,0.86,13.7,11.84,14.45,1.68,12.9km,3.33,12.02,-,-,-,-,-,-,-
2000094589,Juan Cautela,32,79 kg,191 cm,,-,ARG,Argentine Primera División,Huracán,"€333,000 p/a",-,31/12/2035,GK,-,22,"1,980",95%,-,0,0.41,0,-,-,-,-,0,-,-,-,0,2,0,0.09,40%,1.09,0,0,-,-,-,-,6.86,2.05,0.14,-,6.5km,0,0,11,26,32,0.18,0.95,83%,80%
2002124236,Julien Frugier,23,77 kg,182 cm,,-,FRA,Ligue 1 Uber Eats,EA Guingamp,"€246,000 p/a",-,30/6/2033,"M (C), AM (RC)",AM (RC),-,155,85%,-,0.01,1.74,1.16,0.58,0%,0,-,-0.17,0.58,-,1.16,0.1,0,0.02,4.06,100%,1.16,0,0.58,8.71,40%,3.48,-,5.81,9.87,9.29,1.16,15.2km,1.74,8.13,-,-,-,-,-,-,-
2002127266,Bruno Peralta,23,76 kg,179 cm,,-,ARG,Argentine Primera División,Banfield,"€201,000 p/a",-,31/12/2036,D/WB (L),-,21,"1,195",89%,0.15,0.08,9.11,0.45,0.15,6%,0.23,-,-0.2,0.08,-,0.08,0.02,0,1.05,3.09,89%,1.66,0.3,0.15,2.64,54%,1.43,0.98,14.84,12.5,12.43,2.11,13.4km,2.71,11,-,-,-,-,-,-,-
2000289163,Ismaël Aouad,26,75 kg,181 cm,,-,FRA,Serie A,Cremonese,"€1,105,000 p/a",€11K,30/6/2033,"AM (C), ST (C)",ST (C),5,476,90%,-,0.06,1.13,0.57,0.19,0%,0,-,-0.27,0,-,0.19,0.05,0,0.3,2.84,75%,1.89,0,0,7.18,21%,1.51,0.38,7,7.18,5.67,1.13,13.4km,1.51,9.83,-,-,-,-,-,-,-
2002127366,Iván García,23,81 kg,185 cm,,-,ARG,Argentine Primera División,Gimnasia (LP),"€121,000 p/a",-,31/12/2034,"D (C), DM",DM,13,"1,220",91%,-,0,4.28,0.07,-,-,0,-,-0.84,0.37,-,0.07,0.06,0,0.06,2.36,74%,0.96,0.59,0.81,10.18,70%,7.16,0.81,14.31,6.12,3.91,-,11.6km,1.33,6.12,-,-,-,-,-,-,-
2002128575,Ariel Schiavi,23,74 kg,179 cm,,-,ARG,LaLiga EA SPORTS,Gijón,"€487,000 p/a",-,30/6/2036,D/WB/M/AM (L),WB/AM (L),2,299,93%,-,0.02,8.73,0.3,-,0%,0,-,-0.01,0,-,0,0,0,0.07,1.81,86%,1.81,0.6,0.3,4.52,47%,2.11,0.6,16.86,7.53,12.04,1.51,14.2km,3.91,8.73,-,-,-,-,-,-,-
37062674,Maxime Soulas,34,74 kg,191 cm,,-,FRA,3F Superliga,OB,"€206,000 p/a",-,30/6/2033,D (C),-,21,"1,890",71%,0.1,0,0,0,-,-,0,7%,-0.52,0.14,0.05,0,0.07,0,0,1.76,97%,0,0,0,-,-,-,-,0,0,0,-,0.0km,0,0,-,-,-,-,-,-,-
2002144317,Abdulkadir Kurt,21,73 kg,180 cm,,-,GER,Bundesliga,Mainz 05,"€1,851,000 p/a",-,30/6/2037,D/AM (L),AM (L),9,"1,575",87%,-,0.03,5.66,0.29,-,15%,0.11,-,-0.22,0.11,-,0,0.01,1,0.45,3.26,77%,1.6,0.17,0.57,4.63,62%,2.86,0.86,12.69,9.31,10.86,1.14,13.1km,2.46,9.94,-,-,-,-,-,-,-
2002123729,Stefano Della Rosa,24,77 kg,178 cm,,-,ITA,Serie A,Sassuolo,"€596,000 p/a",-,30/6/2036,"DM, M (LC)",M (L),3,232,94%,-,0.01,1.94,0,-,-,0,-,-0.04,0,-,0.78,0.02,0,0.02,5.82,75%,0,0,0,3.49,0%,0,0.78,5.82,5.43,5.04,-,14.6km,1.94,11.25,-,-,-,-,-,-,-
2000223688,Rayan Atikallah,26,74 kg,176 cm,,-,NED,Eredivisie,FC Groningen,"€242,000 p/a",-,30/6/2035,D (C),-,37,"3,330",82%,-,0.01,3.38,0.19,0.03,50%,0.03,-,-0.46,0.03,-,0.11,0.01,1,0.54,1.16,70%,2.22,0.19,0.05,2.08,22%,0.46,0.46,6.73,7.65,2.92,0.08,10.8km,1.43,4.51,-,-,-,-,-,-,-
2000033222,Lars Andersen,24,83 kg,189 cm,,-,DEN,3F Superliga,FC Nordsjælland,"€632,000 p/a",-,30/6/2035,"DM, M (C)",M (C),22,"2,038",73%,0.04,0.08,0.84,0.09,-,-,0,11%,0.11,0.35,0.09,0.18,0.08,0,1.78,2.3,83%,0.31,0,0,0.84,32%,0.26,0.09,2.03,2.08,1.94,0.13,2.9km,0.97,2.91,-,-,-,-,-,-,-
2002163308,Pep,19,82 kg,188 cm,,-,ESP,LaLiga EA SPORTS,Espanyol,"€580,000 p/a",-,30/6/2037,"D (C), DM, M (C)",D (C),6,610,93%,0.15,0.16,7.23,1.18,0.74,67%,0.3,20%,-0.02,0.44,0.15,0.3,0.15,0,1.08,2.8,79%,1.33,0.15,0.15,5.02,71%,3.54,0.74,10.33,6.79,7.67,0.59,13.6km,2.36,10.48,-,-,-,-,-,-,-
